CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P
94034;Fresnes;94038;L'Haÿ-les-Roses;171
94034;Fresnes;94043;Le Kremlin-Bicêtre;120
94034;Fresnes;94054;Orly;132
94034;Fresnes;94065;Rungis;424
94034;Fresnes;94073;Thiais;140
94034;Fresnes;94076;Villejuif;247
94034;Fresnes;94081;Vitry-sur-Seine;119
94037;Gentilly;75105;Paris 5e  Arrondissement;201
94037;Gentilly;75106;Paris 6e  Arrondissement;108
94037;Gentilly;75107;Paris 7e  Arrondissement;108
94037;Gentilly;75108;Paris 8e  Arrondissement;169
94037;Gentilly;75109;Paris 9e  Arrondissement;100
94037;Gentilly;75112;Paris 12e  Arrondissement;189
94037;Gentilly;75113;Paris 13e  Arrondissement;386
94037;Gentilly;75114;Paris 14e  Arrondissement;284
94037;Gentilly;75115;Paris 15e  Arrondissement;295
94037;Gentilly;75116;Paris 16e  Arrondissement;129
94037;Gentilly;75120;Paris 20e  Arrondissement;103
94037;Gentilly;92049;Montrouge;147
94037;Gentilly;94003;Arcueil;184
94037;Gentilly;94016;Cachan;108
94037;Gentilly;94041;Ivry-sur-Seine;155
94037;Gentilly;94043;Le Kremlin-Bicêtre;110
94037;Gentilly;94076;Villejuif;104
94038;L'Haÿ-les-Roses;75105;Paris 5e  Arrondissement;142
94038;L'Haÿ-les-Roses;75107;Paris 7e  Arrondissement;110
94038;L'Haÿ-les-Roses;75108;Paris 8e  Arrondissement;268
94038;L'Haÿ-les-Roses;75109;Paris 9e  Arrondissement;161
94038;L'Haÿ-les-Roses;75110;Paris 10e  Arrondissement;105
94038;L'Haÿ-les-Roses;75111;Paris 11e  Arrondissement;138
94038;L'Haÿ-les-Roses;75112;Paris 12e  Arrondissement;287
94038;L'Haÿ-les-Roses;75113;Paris 13e  Arrondissement;389
94038;L'Haÿ-les-Roses;75114;Paris 14e  Arrondissement;275
94038;L'Haÿ-les-Roses;75115;Paris 15e  Arrondissement;281
94038;L'Haÿ-les-Roses;75116;Paris 16e  Arrondissement;109
94038;L'Haÿ-les-Roses;75117;Paris 17e  Arrondissement;124
94038;L'Haÿ-les-Roses;78640;Vélizy-Villacoublay;106
94038;L'Haÿ-les-Roses;91377;Massy;134
94038;L'Haÿ-les-Roses;92002;Antony;258
94038;L'Haÿ-les-Roses;92007;Bagneux;104
94038;L'Haÿ-les-Roses;92012;Boulogne-Billancourt;130
94038;L'Haÿ-les-Roses;92014;Bourg-la-Reine;196
94038;L'Haÿ-les-Roses;92026;Courbevoie;112
94038;L'Haÿ-les-Roses;92040;Issy-les-Moulineaux;130
94038;L'Haÿ-les-Roses;92049;Montrouge;152
94038;L'Haÿ-les-Roses;92060;Le Plessis-Robinson;112
94038;L'Haÿ-les-Roses;92062;Puteaux;102
94038;L'Haÿ-les-Roses;92071;Sceaux;152
94038;L'Haÿ-les-Roses;94003;Arcueil;218
94038;L'Haÿ-les-Roses;94016;Cachan;260
94038;L'Haÿ-les-Roses;94021;Chevilly-Larue;249
94038;L'Haÿ-les-Roses;94028;Créteil;191
94038;L'Haÿ-les-Roses;94034;Fresnes;263
94038;L'Haÿ-les-Roses;94037;Gentilly;124
94038;L'Haÿ-les-Roses;94041;Ivry-sur-Seine;224
94038;L'Haÿ-les-Roses;94043;Le Kremlin-Bicêtre;247
94038;L'Haÿ-les-Roses;94054;Orly;184
94038;L'Haÿ-les-Roses;94065;Rungis;460
94038;L'Haÿ-les-Roses;94073;Thiais;139
94038;L'Haÿ-les-Roses;94076;Villejuif;460
94038;L'Haÿ-les-Roses;94081;Vitry-sur-Seine;269
94041;Ivry-sur-Seine;75101;Paris 1er Arrondissement;304
94041;Ivry-sur-Seine;75102;Paris 2e  Arrondissement;328
94041;Ivry-sur-Seine;75103;Paris 3e  Arrondissement;199
94041;Ivry-sur-Seine;75104;Paris 4e  Arrondissement;295
94041;Ivry-sur-Seine;75105;Paris 5e  Arrondissement;608
94041;Ivry-sur-Seine;75106;Paris 6e  Arrondissement;355
94041;Ivry-sur-Seine;75107;Paris 7e  Arrondissement;259
94041;Ivry-sur-Seine;75108;Paris 8e  Arrondissement;735
94041;Ivry-sur-Seine;75109;Paris 9e  Arrondissement;498
94041;Ivry-sur-Seine;75110;Paris 10e  Arrondissement;419
94041;Ivry-sur-Seine;75111;Paris 11e  Arrondissement;378
94041;Ivry-sur-Seine;75112;Paris 12e  Arrondissement;839
94041;Ivry-sur-Seine;75113;Paris 13e  Arrondissement;1834
94041;Ivry-sur-Seine;75114;Paris 14e  Arrondissement;656
94041;Ivry-sur-Seine;75115;Paris 15e  Arrondissement;761
94041;Ivry-sur-Seine;75116;Paris 16e  Arrondissement;312
94041;Ivry-sur-Seine;75117;Paris 17e  Arrondissement;392
94041;Ivry-sur-Seine;75118;Paris 18e  Arrondissement;287
94041;Ivry-sur-Seine;75119;Paris 19e  Arrondissement;353
94041;Ivry-sur-Seine;75120;Paris 20e  Arrondissement;211
94041;Ivry-sur-Seine;92012;Boulogne-Billancourt;221
94041;Ivry-sur-Seine;92026;Courbevoie;195
94041;Ivry-sur-Seine;92040;Issy-les-Moulineaux;252
94041;Ivry-sur-Seine;92046;Malakoff;100
94041;Ivry-sur-Seine;92049;Montrouge;125
94041;Ivry-sur-Seine;92050;Nanterre;135
94041;Ivry-sur-Seine;92051;Neuilly-sur-Seine;106
94041;Ivry-sur-Seine;92062;Puteaux;145
94041;Ivry-sur-Seine;93048;Montreuil;156
94041;Ivry-sur-Seine;93066;Saint-Denis;206
94041;Ivry-sur-Seine;94003;Arcueil;181
94041;Ivry-sur-Seine;94018;Charenton-le-Pont;213
94041;Ivry-sur-Seine;94022;Choisy-le-Roi;106
94041;Ivry-sur-Seine;94028;Créteil;354
94041;Ivry-sur-Seine;94037;Gentilly;135
94041;Ivry-sur-Seine;94043;Le Kremlin-Bicêtre;370
94041;Ivry-sur-Seine;94046;Maisons-Alfort;171
94041;Ivry-sur-Seine;94054;Orly;207
94041;Ivry-sur-Seine;94065;Rungis;234
94041;Ivry-sur-Seine;94076;Villejuif;362
94041;Ivry-sur-Seine;94081;Vitry-sur-Seine;741
94042;Joinville-le-Pont;75101;Paris 1er Arrondissement;105
94042;Joinville-le-Pont;75102;Paris 2e  Arrondissement;137
94042;Joinville-le-Pont;75105;Paris 5e  Arrondissement;147
94042;Joinville-le-Pont;75108;Paris 8e  Arrondissement;257
94042;Joinville-le-Pont;75109;Paris 9e  Arrondissement;162
94042;Joinville-le-Pont;75110;Paris 10e  Arrondissement;116
94042;Joinville-le-Pont;75111;Paris 11e  Arrondissement;128
94042;Joinville-le-Pont;75112;Paris 12e  Arrondissement;364
94042;Joinville-le-Pont;75113;Paris 13e  Arrondissement;212
94042;Joinville-le-Pont;75114;Paris 14e  Arrondissement;152
94042;Joinville-le-Pont;75115;Paris 15e  Arrondissement;180
94042;Joinville-le-Pont;75116;Paris 16e  Arrondissement;118
94042;Joinville-le-Pont;75117;Paris 17e  Arrondissement;108
94042;Joinville-le-Pont;75120;Paris 20e  Arrondissement;130
94042;Joinville-le-Pont;92026;Courbevoie;123
94042;Joinville-le-Pont;93048;Montreuil;147
94042;Joinville-le-Pont;94017;Champigny-sur-Marne;256
94042;Joinville-le-Pont;94028;Créteil;285
94042;Joinville-le-Pont;94033;Fontenay-sous-Bois;104
94042;Joinville-le-Pont;94068;Saint-Maur-des-Fossés;254
94042;Joinville-le-Pont;94069;Saint-Maurice;104
94042;Joinville-le-Pont;94080;Vincennes;117
94043;Le Kremlin-Bicêtre;75101;Paris 1er Arrondissement;165
94043;Le Kremlin-Bicêtre;75102;Paris 2e  Arrondissement;156
94043;Le Kremlin-Bicêtre;75104;Paris 4e  Arrondissement;145
94043;Le Kremlin-Bicêtre;75105;Paris 5e  Arrondissement;267
94043;Le Kremlin-Bicêtre;75106;Paris 6e  Arrondissement;166
94043;Le Kremlin-Bicêtre;75107;Paris 7e  Arrondissement;311
94043;Le Kremlin-Bicêtre;75108;Paris 8e  Arrondissement;398
94043;Le Kremlin-Bicêtre;75109;Paris 9e  Arrondissement;294
94043;Le Kremlin-Bicêtre;75110;Paris 10e  Arrondissement;141
94043;Le Kremlin-Bicêtre;75111;Paris 11e  Arrondissement;147
94043;Le Kremlin-Bicêtre;75112;Paris 12e  Arrondissement;324
94043;Le Kremlin-Bicêtre;75113;Paris 13e  Arrondissement;768
94043;Le Kremlin-Bicêtre;75114;Paris 14e  Arrondissement;366
94043;Le Kremlin-Bicêtre;75115;Paris 15e  Arrondissement;577
94043;Le Kremlin-Bicêtre;75116;Paris 16e  Arrondissement;136
94043;Le Kremlin-Bicêtre;75117;Paris 17e  Arrondissement;151
94043;Le Kremlin-Bicêtre;75119;Paris 19e  Arrondissement;108
94043;Le Kremlin-Bicêtre;75120;Paris 20e  Arrondissement;131
94043;Le Kremlin-Bicêtre;92026;Courbevoie;104
94043;Le Kremlin-Bicêtre;92040;Issy-les-Moulineaux;146
94043;Le Kremlin-Bicêtre;92062;Puteaux;103
94043;Le Kremlin-Bicêtre;93066;Saint-Denis;116
94043;Le Kremlin-Bicêtre;94003;Arcueil;163
94043;Le Kremlin-Bicêtre;94028;Créteil;135
94043;Le Kremlin-Bicêtre;94037;Gentilly;104
94043;Le Kremlin-Bicêtre;94041;Ivry-sur-Seine;286
94043;Le Kremlin-Bicêtre;94076;Villejuif;276
94043;Le Kremlin-Bicêtre;94081;Vitry-sur-Seine;136
94044;Limeil-Brévannes;75108;Paris 8e  Arrondissement;163
94044;Limeil-Brévannes;75112;Paris 12e  Arrondissement;341
94044;Limeil-Brévannes;75113;Paris 13e  Arrondissement;190
94044;Limeil-Brévannes;75114;Paris 14e  Arrondissement;111
94044;Limeil-Brévannes;75115;Paris 15e  Arrondissement;132
94044;Limeil-Brévannes;75116;Paris 16e  Arrondissement;133
94044;Limeil-Brévannes;94002;Alfortville;128
94044;Limeil-Brévannes;94004;Boissy-Saint-Léger;291
94044;Limeil-Brévannes;94011;Bonneuil-sur-Marne;339
94044;Limeil-Brévannes;94017;Champigny-sur-Marne;119
94044;Limeil-Brévannes;94028;Créteil;1304
94044;Limeil-Brévannes;94041;Ivry-sur-Seine;181
94044;Limeil-Brévannes;94046;Maisons-Alfort;140
94044;Limeil-Brévannes;94054;Orly;130
94044;Limeil-Brévannes;94068;Saint-Maur-des-Fossés;210
94044;Limeil-Brévannes;94071;Sucy-en-Brie;199
94044;Limeil-Brévannes;94073;Thiais;129
94044;Limeil-Brévannes;94074;Valenton;198
94044;Limeil-Brévannes;94078;Villeneuve-Saint-Georges;247
94044;Limeil-Brévannes;94081;Vitry-sur-Seine;158
94044;Limeil-Brévannes;95527;Roissy-en-France;108
94046;Maisons-Alfort;75101;Paris 1er Arrondissement;283
94046;Maisons-Alfort;75102;Paris 2e  Arrondissement;307
94046;Maisons-Alfort;75103;Paris 3e  Arrondissement;176
94046;Maisons-Alfort;75104;Paris 4e  Arrondissement;254
94046;Maisons-Alfort;75105;Paris 5e  Arrondissement;248
94046;Maisons-Alfort;75106;Paris 6e  Arrondissement;197
94046;Maisons-Alfort;75107;Paris 7e  Arrondissement;708
94046;Maisons-Alfort;75108;Paris 8e  Arrondissement;767
94046;Maisons-Alfort;75109;Paris 9e  Arrondissement;478
94046;Maisons-Alfort;75110;Paris 10e  Arrondissement;339
94046;Maisons-Alfort;75111;Paris 11e  Arrondissement;481
94046;Maisons-Alfort;75112;Paris 12e  Arrondissement;1349
94046;Maisons-Alfort;75113;Paris 13e  Arrondissement;826
94046;Maisons-Alfort;75114;Paris 14e  Arrondissement;362
94046;Maisons-Alfort;75115;Paris 15e  Arrondissement;570
94046;Maisons-Alfort;75116;Paris 16e  Arrondissement;328
94046;Maisons-Alfort;75117;Paris 17e  Arrondissement;343
94046;Maisons-Alfort;75118;Paris 18e  Arrondissement;197
94046;Maisons-Alfort;75119;Paris 19e  Arrondissement;292
94046;Maisons-Alfort;75120;Paris 20e  Arrondissement;285
94046;Maisons-Alfort;91228;Évry;120
94046;Maisons-Alfort;92012;Boulogne-Billancourt;204
94046;Maisons-Alfort;92026;Courbevoie;272
94046;Maisons-Alfort;92040;Issy-les-Moulineaux;213
94046;Maisons-Alfort;92044;Levallois-Perret;180
94046;Maisons-Alfort;92049;Montrouge;140
94046;Maisons-Alfort;92050;Nanterre;211
94046;Maisons-Alfort;92062;Puteaux;245
94046;Maisons-Alfort;93048;Montreuil;305
94046;Maisons-Alfort;93051;Noisy-le-Grand;123
94046;Maisons-Alfort;93066;Saint-Denis;231
94046;Maisons-Alfort;94002;Alfortville;460
94046;Maisons-Alfort;94003;Arcueil;103
94046;Maisons-Alfort;94011;Bonneuil-sur-Marne;129
94046;Maisons-Alfort;94018;Charenton-le-Pont;478
94046;Maisons-Alfort;94022;Choisy-le-Roi;128
94046;Maisons-Alfort;94028;Créteil;1693
94046;Maisons-Alfort;94033;Fontenay-sous-Bois;151
94046;Maisons-Alfort;94041;Ivry-sur-Seine;459
94046;Maisons-Alfort;94052;Nogent-sur-Marne;101
94046;Maisons-Alfort;94065;Rungis;147
94046;Maisons-Alfort;94068;Saint-Maur-des-Fossés;303
94046;Maisons-Alfort;94069;Saint-Maurice;303
94046;Maisons-Alfort;94076;Villejuif;134
94046;Maisons-Alfort;94078;Villeneuve-Saint-Georges;187
94046;Maisons-Alfort;94080;Vincennes;229
94046;Maisons-Alfort;94081;Vitry-sur-Seine;334
94046;Maisons-Alfort;95527;Roissy-en-France;126
94047;Mandres-les-Roses;94028;Créteil;139
94048;Marolles-en-Brie;94028;Créteil;219
94052;Nogent-sur-Marne;75101;Paris 1er Arrondissement;248
94052;Nogent-sur-Marne;75102;Paris 2e  Arrondissement;263
94052;Nogent-sur-Marne;75103;Paris 3e  Arrondissement;108
94052;Nogent-sur-Marne;75104;Paris 4e  Arrondissement;125
94052;Nogent-sur-Marne;75105;Paris 5e  Arrondissement;115
94052;Nogent-sur-Marne;75106;Paris 6e  Arrondissement;128
94052;Nogent-sur-Marne;75107;Paris 7e  Arrondissement;213
94052;Nogent-sur-Marne;75108;Paris 8e  Arrondissement;635
94052;Nogent-sur-Marne;75109;Paris 9e  Arrondissement;389
94052;Nogent-sur-Marne;75110;Paris 10e  Arrondissement;249
94052;Nogent-sur-Marne;75111;Paris 11e  Arrondissement;276
94052;Nogent-sur-Marne;75112;Paris 12e  Arrondissement;630
94052;Nogent-sur-Marne;75113;Paris 13e  Arrondissement;403
94052;Nogent-sur-Marne;75114;Paris 14e  Arrondissement;174
94052;Nogent-sur-Marne;75115;Paris 15e  Arrondissement;332
94052;Nogent-sur-Marne;75116;Paris 16e  Arrondissement;182
94052;Nogent-sur-Marne;75117;Paris 17e  Arrondissement;258
94052;Nogent-sur-Marne;75119;Paris 19e  Arrondissement;233
94052;Nogent-sur-Marne;75120;Paris 20e  Arrondissement;251
94052;Nogent-sur-Marne;92012;Boulogne-Billancourt;129
94052;Nogent-sur-Marne;92026;Courbevoie;206
94052;Nogent-sur-Marne;92044;Levallois-Perret;121
94052;Nogent-sur-Marne;92050;Nanterre;140
94052;Nogent-sur-Marne;92051;Neuilly-sur-Seine;106
94052;Nogent-sur-Marne;92062;Puteaux;190
94052;Nogent-sur-Marne;93048;Montreuil;362
94052;Nogent-sur-Marne;93051;Noisy-le-Grand;163
94052;Nogent-sur-Marne;93055;Pantin;120
94052;Nogent-sur-Marne;93066;Saint-Denis;184
94052;Nogent-sur-Marne;94015;Bry-sur-Marne;113
94052;Nogent-sur-Marne;94017;Champigny-sur-Marne;119
94052;Nogent-sur-Marne;94018;Charenton-le-Pont;150
94052;Nogent-sur-Marne;94028;Créteil;244
94052;Nogent-sur-Marne;94033;Fontenay-sous-Bois;348
94052;Nogent-sur-Marne;94041;Ivry-sur-Seine;138
94052;Nogent-sur-Marne;94058;Le Perreux-sur-Marne;180
94052;Nogent-sur-Marne;94068;Saint-Maur-des-Fossés;173
94052;Nogent-sur-Marne;94080;Vincennes;330
94052;Nogent-sur-Marne;95527;Roissy-en-France;281
94053;Noiseau;94028;Créteil;199
94053;Noiseau;94071;Sucy-en-Brie;124
94054;Orly;75108;Paris 8e  Arrondissement;162
94054;Orly;75112;Paris 12e  Arrondissement;178
94054;Orly;75113;Paris 13e  Arrondissement;270
94054;Orly;75114;Paris 14e  Arrondissement;127
94054;Orly;75115;Paris 15e  Arrondissement;155
94054;Orly;75116;Paris 16e  Arrondissement;102
94054;Orly;94022;Choisy-le-Roi;265
94054;Orly;94028;Créteil;240
94054;Orly;94041;Ivry-sur-Seine;202
94054;Orly;94065;Rungis;406
94054;Orly;94073;Thiais;290
94054;Orly;94076;Villejuif;161
94054;Orly;94077;Villeneuve-le-Roi;164
94054;Orly;94081;Vitry-sur-Seine;305
94055;Ormesson-sur-Marne;75108;Paris 8e  Arrondissement;109
94055;Ormesson-sur-Marne;75112;Paris 12e  Arrondissement;104
94055;Ormesson-sur-Marne;94017;Champigny-sur-Marne;169
94055;Ormesson-sur-Marne;94019;Chennevières-sur-Marne;233
94055;Ormesson-sur-Marne;94028;Créteil;218
94055;Ormesson-sur-Marne;94068;Saint-Maur-des-Fossés;288
94055;Ormesson-sur-Marne;94071;Sucy-en-Brie;109
94058;Le Perreux-sur-Marne;75101;Paris 1er Arrondissement;226
94058;Le Perreux-sur-Marne;75102;Paris 2e  Arrondissement;244
94058;Le Perreux-sur-Marne;75105;Paris 5e  Arrondissement;156
94058;Le Perreux-sur-Marne;75107;Paris 7e  Arrondissement;128
94058;Le Perreux-sur-Marne;75108;Paris 8e  Arrondissement;460
94058;Le Perreux-sur-Marne;75109;Paris 9e  Arrondissement;414
94058;Le Perreux-sur-Marne;75110;Paris 10e  Arrondissement;179
94058;Le Perreux-sur-Marne;75111;Paris 11e  Arrondissement;268
94058;Le Perreux-sur-Marne;75112;Paris 12e  Arrondissement;574
94058;Le Perreux-sur-Marne;75113;Paris 13e  Arrondissement;254
94058;Le Perreux-sur-Marne;75114;Paris 14e  Arrondissement;149
94058;Le Perreux-sur-Marne;75115;Paris 15e  Arrondissement;321
94058;Le Perreux-sur-Marne;75116;Paris 16e  Arrondissement;225
94058;Le Perreux-sur-Marne;75117;Paris 17e  Arrondissement;187
94058;Le Perreux-sur-Marne;75118;Paris 18e  Arrondissement;141
94058;Le Perreux-sur-Marne;75119;Paris 19e  Arrondissement;121
94058;Le Perreux-sur-Marne;75120;Paris 20e  Arrondissement;237
94058;Le Perreux-sur-Marne;92012;Boulogne-Billancourt;122
94058;Le Perreux-sur-Marne;92026;Courbevoie;237
94058;Le Perreux-sur-Marne;92040;Issy-les-Moulineaux;101
94058;Le Perreux-sur-Marne;92044;Levallois-Perret;143
94058;Le Perreux-sur-Marne;92050;Nanterre;136
94058;Le Perreux-sur-Marne;92062;Puteaux;177
94058;Le Perreux-sur-Marne;93048;Montreuil;361
94058;Le Perreux-sur-Marne;93049;Neuilly-Plaisance;128
94058;Le Perreux-sur-Marne;93051;Noisy-le-Grand;347
94058;Le Perreux-sur-Marne;93055;Pantin;166
94058;Le Perreux-sur-Marne;93064;Rosny-sous-Bois;131
94058;Le Perreux-sur-Marne;93066;Saint-Denis;211
94058;Le Perreux-sur-Marne;93070;Saint-Ouen;105
94058;Le Perreux-sur-Marne;94015;Bry-sur-Marne;190
94058;Le Perreux-sur-Marne;94017;Champigny-sur-Marne;181
94058;Le Perreux-sur-Marne;94018;Charenton-le-Pont;120
94058;Le Perreux-sur-Marne;94028;Créteil;302
94058;Le Perreux-sur-Marne;94033;Fontenay-sous-Bois;455
94058;Le Perreux-sur-Marne;94041;Ivry-sur-Seine;127
94058;Le Perreux-sur-Marne;94052;Nogent-sur-Marne;455
94058;Le Perreux-sur-Marne;94067;Saint-Mandé;105
94058;Le Perreux-sur-Marne;94068;Saint-Maur-des-Fossés;126
94058;Le Perreux-sur-Marne;94080;Vincennes;252
94058;Le Perreux-sur-Marne;95527;Roissy-en-France;312
94059;Le Plessis-Trévise;75108;Paris 8e  Arrondissement;160
94059;Le Plessis-Trévise;75109;Paris 9e  Arrondissement;161
94059;Le Plessis-Trévise;75112;Paris 12e  Arrondissement;180
94059;Le Plessis-Trévise;75113;Paris 13e  Arrondissement;171
94059;Le Plessis-Trévise;75115;Paris 15e  Arrondissement;174
94059;Le Plessis-Trévise;75116;Paris 16e  Arrondissement;102
94059;Le Plessis-Trévise;75117;Paris 17e  Arrondissement;134
94059;Le Plessis-Trévise;75119;Paris 19e  Arrondissement;126
94059;Le Plessis-Trévise;77373;Pontault-Combault;137
94059;Le Plessis-Trévise;93048;Montreuil;144
94059;Le Plessis-Trévise;93051;Noisy-le-Grand;357
94059;Le Plessis-Trévise;94017;Champigny-sur-Marne;418
94059;Le Plessis-Trévise;94019;Chennevières-sur-Marne;236
94059;Le Plessis-Trévise;94028;Créteil;237
94059;Le Plessis-Trévise;94033;Fontenay-sous-Bois;139
94059;Le Plessis-Trévise;94060;La Queue-en-Brie;100
94059;Le Plessis-Trévise;94068;Saint-Maur-des-Fossés;243
94059;Le Plessis-Trévise;94079;Villiers-sur-Marne;211
94060;La Queue-en-Brie;75112;Paris 12e  Arrondissement;121
94060;La Queue-en-Brie;77373;Pontault-Combault;172
94060;La Queue-en-Brie;94017;Champigny-sur-Marne;241
94060;La Queue-en-Brie;94019;Chennevières-sur-Marne;207
94060;La Queue-en-Brie;94028;Créteil;315
94060;La Queue-en-Brie;94068;Saint-Maur-des-Fossés;260
94060;La Queue-en-Brie;94071;Sucy-en-Brie;106
94065;Rungis;94021;Chevilly-Larue;100
94067;Saint-Mandé;75101;Paris 1er Arrondissement;209
94067;Saint-Mandé;75102;Paris 2e  Arrondissement;256
94067;Saint-Mandé;75103;Paris 3e  Arrondissement;123
94067;Saint-Mandé;75104;Paris 4e  Arrondissement;220
94067;Saint-Mandé;75107;Paris 7e  Arrondissement;242
94067;Saint-Mandé;75108;Paris 8e  Arrondissement;423
94067;Saint-Mandé;75109;Paris 9e  Arrondissement;307
94067;Saint-Mandé;75110;Paris 10e  Arrondissement;136
94067;Saint-Mandé;75111;Paris 11e  Arrondissement;297
94067;Saint-Mandé;75112;Paris 12e  Arrondissement;618
94067;Saint-Mandé;75113;Paris 13e  Arrondissement;299
94067;Saint-Mandé;75114;Paris 14e  Arrondissement;183
94067;Saint-Mandé;75115;Paris 15e  Arrondissement;239
94067;Saint-Mandé;75116;Paris 16e  Arrondissement;164
94067;Saint-Mandé;75117;Paris 17e  Arrondissement;211
94067;Saint-Mandé;75118;Paris 18e  Arrondissement;123
94067;Saint-Mandé;75119;Paris 19e  Arrondissement;157
94067;Saint-Mandé;75120;Paris 20e  Arrondissement;208
94067;Saint-Mandé;92012;Boulogne-Billancourt;105
94067;Saint-Mandé;92026;Courbevoie;149
94067;Saint-Mandé;92062;Puteaux;124
94067;Saint-Mandé;93048;Montreuil;339
94067;Saint-Mandé;93066;Saint-Denis;121
94067;Saint-Mandé;94018;Charenton-le-Pont;105
94067;Saint-Mandé;94028;Créteil;148
94067;Saint-Mandé;94080;Vincennes;210
94068;Saint-Maur-des-Fossés;75101;Paris 1er Arrondissement;466
94068;Saint-Maur-des-Fossés;75102;Paris 2e  Arrondissement;555
94068;Saint-Maur-des-Fossés;75103;Paris 3e  Arrondissement;162
94068;Saint-Maur-des-Fossés;75104;Paris 4e  Arrondissement;250
94068;Saint-Maur-des-Fossés;75105;Paris 5e  Arrondissement;284
94068;Saint-Maur-des-Fossés;75106;Paris 6e  Arrondissement;281
94068;Saint-Maur-des-Fossés;75107;Paris 7e  Arrondissement;435
94068;Saint-Maur-des-Fossés;75108;Paris 8e  Arrondissement;1306
94068;Saint-Maur-des-Fossés;75109;Paris 9e  Arrondissement;631
94068;Saint-Maur-des-Fossés;75110;Paris 10e  Arrondissement;313
94068;Saint-Maur-des-Fossés;75111;Paris 11e  Arrondissement;481
94068;Saint-Maur-des-Fossés;75112;Paris 12e  Arrondissement;1230
94068;Saint-Maur-des-Fossés;75113;Paris 13e  Arrondissement;691
94068;Saint-Maur-des-Fossés;75114;Paris 14e  Arrondissement;374
94068;Saint-Maur-des-Fossés;75115;Paris 15e  Arrondissement;644
94068;Saint-Maur-des-Fossés;75116;Paris 16e  Arrondissement;469
94068;Saint-Maur-des-Fossés;75117;Paris 17e  Arrondissement;464
94068;Saint-Maur-des-Fossés;75118;Paris 18e  Arrondissement;245
94068;Saint-Maur-des-Fossés;75119;Paris 19e  Arrondissement;291
94068;Saint-Maur-des-Fossés;75120;Paris 20e  Arrondissement;319
94068;Saint-Maur-des-Fossés;92012;Boulogne-Billancourt;255
94068;Saint-Maur-des-Fossés;92026;Courbevoie;430
94068;Saint-Maur-des-Fossés;92040;Issy-les-Moulineaux;156
