CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P
94071;Sucy-en-Brie;75112;Paris 12e  Arrondissement;302
94071;Sucy-en-Brie;75113;Paris 13e  Arrondissement;161
94071;Sucy-en-Brie;75115;Paris 15e  Arrondissement;121
94071;Sucy-en-Brie;75116;Paris 16e  Arrondissement;100
94071;Sucy-en-Brie;75120;Paris 20e  Arrondissement;101
94071;Sucy-en-Brie;93048;Montreuil;156
94071;Sucy-en-Brie;94004;Boissy-Saint-Léger;223
94071;Sucy-en-Brie;94011;Bonneuil-sur-Marne;277
94071;Sucy-en-Brie;94017;Champigny-sur-Marne;238
94071;Sucy-en-Brie;94019;Chennevières-sur-Marne;169
94071;Sucy-en-Brie;94028;Créteil;858
94071;Sucy-en-Brie;94033;Fontenay-sous-Bois;154
94071;Sucy-en-Brie;94041;Ivry-sur-Seine;117
94071;Sucy-en-Brie;94044;Limeil-Brévannes;153
94071;Sucy-en-Brie;94046;Maisons-Alfort;126
94071;Sucy-en-Brie;94068;Saint-Maur-des-Fossés;524
94073;Thiais;75105;Paris 5e  Arrondissement;104
94073;Thiais;75107;Paris 7e  Arrondissement;102
94073;Thiais;75108;Paris 8e  Arrondissement;290
94073;Thiais;75109;Paris 9e  Arrondissement;194
94073;Thiais;75112;Paris 12e  Arrondissement;295
94073;Thiais;75113;Paris 13e  Arrondissement;477
94073;Thiais;75114;Paris 14e  Arrondissement;164
94073;Thiais;75115;Paris 15e  Arrondissement;228
94073;Thiais;75116;Paris 16e  Arrondissement;143
94073;Thiais;75117;Paris 17e  Arrondissement;117
94073;Thiais;78640;Vélizy-Villacoublay;104
94073;Thiais;92002;Antony;100
94073;Thiais;92020;Châtillon;127
94073;Thiais;92026;Courbevoie;104
94073;Thiais;92062;Puteaux;107
94073;Thiais;94021;Chevilly-Larue;182
94073;Thiais;94022;Choisy-le-Roi;501
94073;Thiais;94028;Créteil;448
94073;Thiais;94041;Ivry-sur-Seine;205
94073;Thiais;94043;Le Kremlin-Bicêtre;227
94073;Thiais;94054;Orly;394
94073;Thiais;94065;Rungis;515
94073;Thiais;94068;Saint-Maur-des-Fossés;109
94073;Thiais;94076;Villejuif;365
94073;Thiais;94081;Vitry-sur-Seine;596
94074;Valenton;94011;Bonneuil-sur-Marne;150
94074;Valenton;94028;Créteil;517
94074;Valenton;94041;Ivry-sur-Seine;109
94074;Valenton;94044;Limeil-Brévannes;238
94074;Valenton;94078;Villeneuve-Saint-Georges;258
94075;Villecresnes;94028;Créteil;438
94076;Villejuif;75101;Paris 1er Arrondissement;304
94076;Villejuif;75102;Paris 2e  Arrondissement;241
94076;Villejuif;75103;Paris 3e  Arrondissement;158
94076;Villejuif;75104;Paris 4e  Arrondissement;243
94076;Villejuif;75105;Paris 5e  Arrondissement;496
94076;Villejuif;75106;Paris 6e  Arrondissement;243
94076;Villejuif;75107;Paris 7e  Arrondissement;333
94076;Villejuif;75108;Paris 8e  Arrondissement;544
94076;Villejuif;75109;Paris 9e  Arrondissement;473
94076;Villejuif;75110;Paris 10e  Arrondissement;308
94076;Villejuif;75111;Paris 11e  Arrondissement;294
94076;Villejuif;75112;Paris 12e  Arrondissement;709
94076;Villejuif;75113;Paris 13e  Arrondissement;1397
94076;Villejuif;75114;Paris 14e  Arrondissement;595
94076;Villejuif;75115;Paris 15e  Arrondissement;878
94076;Villejuif;75116;Paris 16e  Arrondissement;379
94076;Villejuif;75117;Paris 17e  Arrondissement;289
94076;Villejuif;75118;Paris 18e  Arrondissement;153
94076;Villejuif;75119;Paris 19e  Arrondissement;271
94076;Villejuif;75120;Paris 20e  Arrondissement;214
94076;Villejuif;92002;Antony;128
94076;Villejuif;92012;Boulogne-Billancourt;248
94076;Villejuif;92026;Courbevoie;203
94076;Villejuif;92040;Issy-les-Moulineaux;193
94076;Villejuif;92044;Levallois-Perret;133
94076;Villejuif;92049;Montrouge;198
94076;Villejuif;92050;Nanterre;165
94076;Villejuif;92051;Neuilly-sur-Seine;115
94076;Villejuif;92062;Puteaux;191
94076;Villejuif;93048;Montreuil;169
94076;Villejuif;93066;Saint-Denis;138
94076;Villejuif;94003;Arcueil;270
94076;Villejuif;94016;Cachan;157
94076;Villejuif;94021;Chevilly-Larue;162
94076;Villejuif;94022;Choisy-le-Roi;100
94076;Villejuif;94028;Créteil;331
94076;Villejuif;94034;Fresnes;122
94076;Villejuif;94037;Gentilly;165
94076;Villejuif;94038;L'Haÿ-les-Roses;256
94076;Villejuif;94041;Ivry-sur-Seine;526
94076;Villejuif;94043;Le Kremlin-Bicêtre;752
94076;Villejuif;94054;Orly;252
94076;Villejuif;94065;Rungis;435
94076;Villejuif;94073;Thiais;301
94076;Villejuif;94081;Vitry-sur-Seine;633
94077;Villeneuve-le-Roi;75108;Paris 8e  Arrondissement;176
94077;Villeneuve-le-Roi;75112;Paris 12e  Arrondissement;158
94077;Villeneuve-le-Roi;75113;Paris 13e  Arrondissement;177
94077;Villeneuve-le-Roi;75114;Paris 14e  Arrondissement;120
94077;Villeneuve-le-Roi;75115;Paris 15e  Arrondissement;220
